АВС/ DEF;От;До;Емкость;Оператор;Регион;Территория ГАР;ИНН
812;4589365;4589367;3;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589368;4589368;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589369;4589369;1;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589370;4589370;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589371;4589372;2;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589373;4589373;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589374;4589376;3;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589377;4589377;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589378;4589378;1;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589379;4589379;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589380;4589380;1;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589381;4589382;2;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589383;4589390;8;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589391;4589393;3;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589394;4589398;5;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589399;4589399;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589400;4589449;50;ПАО "МегаФон";г. Санкт-Петербург;Город Санкт-Петербург;7812014560
812;4589450;4589473;24;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589474;4589474;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589475;4589502;28;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589503;4589503;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589504;4589512;9;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589513;4589513;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589514;4589522;9;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589523;4589523;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589524;4589529;6;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589530;4589530;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589531;4589532;2;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589533;4589533;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589534;4589537;4;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589538;4589538;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589539;4589542;4;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589543;4589543;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589544;4589550;7;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589551;4589553;3;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589554;4589578;25;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589579;4589580;2;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589581;4589582;2;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589583;4589584;2;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589585;4589586;2;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589587;4589587;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589588;4589589;2;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589590;4589590;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589591;4589596;6;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589597;4589597;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589598;4589598;1;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589599;4589600;2;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589601;4589603;3;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589604;4589604;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589605;4589606;2;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589607;4589607;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589608;4589608;1;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589609;4589609;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589610;4589618;9;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589619;4589619;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589620;4589621;2;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589622;4589622;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589623;4589630;8;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589631;4589631;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589632;4589636;5;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589637;4589637;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589638;4589639;2;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589640;4589640;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589641;4589642;2;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589643;4589643;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589644;4589649;6;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589650;4589650;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589651;4589658;8;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589659;4589660;2;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589661;4589663;3;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589664;4589664;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589665;4589734;70;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589735;4589736;2;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589737;4589779;43;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589780;4589879;100;АО "ЭР-ТЕЛЕКОМ ХОЛДИНГ";г. Санкт-Петербург;Город Санкт-Петербург;5902202276
812;4589880;4589888;9;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589889;4589889;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589890;4589897;8;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589898;4589898;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589899;4589899;1;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589900;4589900;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589901;4589901;1;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589902;4589902;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589903;4589903;1;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589904;4589905;2;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589906;4589916;11;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589917;4589917;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589918;4589921;4;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
812;4589922;4589922;1;ООО "ТТК-Связь";г. Санкт-Петербург;Город Санкт-Петербург;7709362765
812;4589923;4589924;2;АО "КОМПАНИЯ ТРАНСТЕЛЕКОМ";г. Санкт-Петербург;Город Санкт-Петербург;7709219099
